1701128737.375	0
1701128737.406	0
1701128737.437	0
1701128737.468	0
1701128737.499	0
1701128737.53	0
1701128737.561	0
1701128737.592	0
1701128737.623	0
1701128737.655	0
1701128737.685	0
1701128737.721	0
1701128737.751	0
1701128737.783	0
1701128737.813	0
1701128737.844	0
1701128737.875	0
1701128737.906	0
1701128737.937	0
1701128737.968	0
1701128737.999	0
1701128738.03	0
1701128738.061	0
1701128738.092	0
1701128738.123	0
1701128738.154	0
1701128738.185	0
1701128738.216	0
1701128738.247	0
1701128738.278	0
1701128738.309	0
1701128738.34	0
1701128738.371	0
1701128738.402	0
1701128738.433	0
1701128738.464	0
1701128738.495	0
1701128738.526	0
1701128738.557	0
1701128738.59	0
1701128738.619	0
1701128738.65	0
1701128738.681	0
1701128738.712	0
1701128738.743	0
1701128738.774	0
1701128738.805	0
1701128738.836	0
1701128738.867	0
1701128738.898	0
1701128738.929	0
1701128738.96	0
1701128738.991	0
1701128739.022	0
1701128739.053	0
1701128739.084	0
1701128739.115	0
1701128739.146	0
1701128739.177	0
1701128739.208	0
1701128739.239	0
1701128739.27	0
1701128739.301	0
1701128739.332	0
1701128739.363	0
1701128739.394	0
1701128739.425	0
1701128739.456	0
1701128739.491	0
1701128739.521	0
1701128739.55	0
1701128739.581	0
1701128739.611	0
1701128739.644	0
1701128739.673	0
1701128739.705	0
1701128739.736	0
1701128739.767	0
1701128739.797	0
1701128739.829	0
1701128739.859	0
1701128739.89	0
1701128739.921	0
1701128739.952	0
1701128739.984	0
1701128740.014	0
1701128740.045	0
1701128740.076	0
1701128740.107	0
1701128740.138	0
1701128740.169	0
1701128740.2	0
1701128740.231	0
1701128740.262	0
1701128740.293	0
1701128740.324	0
1701128740.355	0
1701128740.386	4.406417369843
1701128740.417	17.62566947937
1701128740.448	28.20106887817
1701128740.479	36.13261795044
1701128740.51	38.77647018433
1701128740.541	41.42032241821
1701128740.572	44.0641708374
1701128740.603	44.9454574585
1701128740.634	45.8267364502
1701128740.665	45.8267364502
1701128740.696	46.70801925659
1701128740.727	46.70801925659
1701128740.758	46.70801925659
1701128740.789	46.70801925659
1701128740.82	46.70801925659
1701128740.851	47.58930587769
1701128740.882	47.58930587769
1701128740.913	47.58930587769
1701128740.944	46.70801925659
1701128740.975	46.70801925659
1701128741.006	46.70801925659
1701128741.037	47.58930587769
1701128741.068	47.58930587769
1701128741.099	47.58930587769
1701128741.13	47.58930587769
1701128741.161	47.58930587769
1701128741.192	46.70801925659
1701128741.223	46.70801925659
1701128741.254	47.58930587769
1701128741.285	46.70801925659
1701128741.316	47.58930587769
1701128741.347	47.58930587769
1701128741.378	47.58930587769
1701128741.409	47.58930587769
1701128741.44	47.58930587769
1701128741.471	47.58930587769
1701128741.502	47.58930587769
1701128741.533	47.58930587769
1701128741.564	47.58930587769
1701128741.595	47.58930587769
1701128741.626	47.58930587769
1701128741.657	47.58930587769
1701128741.688	46.70801925659
1701128741.719	46.70801925659
1701128741.75	47.58930587769
1701128741.781	47.58930587769
1701128741.812	46.70801925659
1701128741.843	46.70801925659
1701128741.874	46.70801925659
1701128741.905	46.70801925659
1701128741.936	46.70801925659
1701128741.967	47.58930587769
1701128741.998	44.0641708374
1701128742.029	47.58930587769
1701128742.06	44.9454574585
1701128742.091	44.9454574585
