1701129350.316	0
1701129350.347	0
1701129350.378	0
1701129350.409	0
1701129350.44	0
1701129350.471	0
1701129350.502	0
1701129350.533	0
1701129350.564	0
1701129350.595	0
1701129350.626	0
1701129350.657	0
1701129350.688	0
1701129350.719	0
1701129350.75	0
1701129350.781	0
1701129350.812	0
1701129350.843	0
1701129350.874	0
1701129350.905	0
1701129350.936	0
1701129350.967	0
1701129350.998	0
1701129351.029	0
1701129351.06	0
1701129351.091	0
1701129351.122	0
1701129351.153	0
1701129351.184	0
1701129351.215	0
1701129351.246	0
1701129351.277	0
1701129351.308	0
1701129351.339	0
1701129351.37	0
1701129351.401	0
1701129351.432	0
1701129351.463	0
1701129351.494	0
1701129351.525	0
1701129351.556	0
1701129351.587	0
1701129351.619	0
1701129351.649	0
1701129351.68	0
1701129351.711	0
1701129351.742	0
1701129351.773	0
1701129351.804	0
1701129351.835	0
1701129351.866	0
1701129351.897	0
1701129351.928	0
1701129351.959	0
1701129351.99	0
1701129352.021	0
1701129352.052	0
1701129352.083	0
1701129352.114	0
1701129352.145	0
1701129352.176	0
1701129352.207	0
1701129352.238	0
1701129352.269	0
1701129352.301	0
1701129352.331	0
1701129352.362	0
1701129352.393	0
1701129352.424	0
1701129352.455	0
1701129352.486	0
1701129352.517	0
1701129352.548	0
1701129352.579	0
1701129352.61	0
1701129352.641	0
1701129352.672	0
1701129352.703	0
1701129352.734	0
1701129352.765	0
1701129352.796	0
1701129352.827	0
1701129352.858	0
1701129352.889	0
1701129352.92	0
1701129352.951	0
1701129352.982	0
1701129353.013	0
1701129353.044	0
1701129353.075	0
1701129353.106	0
1701129353.137	0
1701129353.168	0
1701129353.199	0
1701129353.23	0
1701129353.261	0
1701129353.292	0
1701129353.323	0
1701129353.354	0
1701129353.385	0
1701129353.416	0
1701129353.447	0
1701129353.478	0
1701129353.509	0
1701129353.54	0
1701129353.571	0
1701129353.605	0
1701129353.633	0
1701129353.665	0
1701129353.695	0
1701129353.726	0
1701129353.757	0
1701129353.788	0
1701129353.819	0
1701129353.851	0
1701129353.881	0
1701129353.913	0
1701129353.943	0
1701129353.976	0
1701129354.005	0
1701129354.036	0
1701129354.067	0
1701129354.099	0
1701129354.129	0
1701129354.161	0
1701129354.191	0
1701129354.225	0
1701129354.253	0
1701129354.285	0
1701129354.315	0
1701129354.346	0
1701129354.377	0
1701129354.417	0
1701129354.439	0
1701129354.47	0
1701129354.503	0
1701129354.532	0
1701129354.563	0
1701129354.595	0
1701129354.625	0
1701129354.657	0
1701129354.688	0
1701129354.719	0
1701129354.75	0
1701129354.784	0
1701129354.812	0
1701129354.843	0
1701129354.873	0
1701129354.904	0
1701129354.936	0
1701129354.967	0
1701129355	0
1701129355.029	0
1701129355.06	0
1701129355.093	0
1701129355.121	0
1701129355.152	0
1701129355.183	0
1701129355.214	0
1701129355.245	0
1701129355.276	0
1701129355.307	0
1701129355.338	0
1701129355.369	4.406417369843
1701129355.4	18.50695228577
1701129355.431	28.20106887817
1701129355.463	34.37005233765
1701129355.493	38.77647018433
1701129355.526	41.42032241821
1701129355.555	43.18288803101
1701129355.587	44.9454574585
1701129355.618	45.8267364502
1701129355.648	46.70801925659
1701129355.679	46.70801925659
1701129355.71	46.70801925659
1701129355.741	46.70801925659
1701129355.772	46.70801925659
1701129355.803	46.70801925659
1701129355.834	46.70801925659
1701129355.865	46.70801925659
1701129355.896	47.58930587769
1701129355.927	47.58930587769
1701129355.958	47.58930587769
1701129355.989	47.58930587769
1701129356.02	47.58930587769
1701129356.051	47.58930587769
1701129356.082	47.58930587769
1701129356.113	47.58930587769
1701129356.144	46.70801925659
1701129356.175	46.70801925659
1701129356.206	47.58930587769
1701129356.237	46.70801925659
1701129356.268	46.70801925659
1701129356.299	47.58930587769
1701129356.33	47.58930587769
1701129356.361	46.70801925659
1701129356.392	46.70801925659
1701129356.423	47.58930587769
1701129356.454	47.58930587769
1701129356.485	46.70801925659
1701129356.516	46.70801925659
1701129356.547	46.70801925659
1701129356.578	46.70801925659
1701129356.609	47.58930587769
1701129356.64	46.70801925659
1701129356.671	46.70801925659
